Strategy B,n = 1000000


Trial 1

Space Name,Times Landed On,Percent Landed On (%)
BOARDWALK,26517,2.652


Trial 3

Space Name,Times Landed On,Percent Landed On (%)
GO,27698,2.770
MEDITERRANEAN_AVENUE,21963,2.196
COMMUNITY_CHEST_1,21745,2.175
BALTIC_AVENUE,22254,2.225
INCOME_TAX,23410,2.341
READING_RAILROAD,25516,2.552
ORIENTAL_AVENUE,22591,2.259
CHANCE_1,22866,2.287
VERMONT_AVENUE,23049,2.305
CONNECTICUT_AVENUE,22480,2.248
JAIL,66462,6.646
ST_CHARLES_PLACE,26619,2.662
ELECTRIC_COMPANY,25654,2.565
STATES_AVENUE,23632,2.363
VIRGINIA_AVENUE,24476,2.448
PENNSYLVANIA_RAILROAD,27488,2.749
ST_JAMES_PLACE,27785,2.779
COMMUNITY_CHEST_2,29542,2.954
TENNESSEE_AVENUE,29208,2.921
NEW_YORK_AVENUE,30610,3.061
FREE_PARKING,28675,2.867
KENTUCKY_AVENUE,28155,2.816
CHANCE_2,27620,2.762
INDIANA_AVENUE,26860,2.686
ILLINOIS_AVENUE,31788,3.179
BO_RAILROAD,29045,2.905
ATLANTIC_AVENUE,27233,2.723
VENTNOR_AVENUE,26871,2.687
WATER_WORKS,28249,2.825
MARVIN_GARDENS,25922,2.592
GO_TO_JAIL,26524,2.652
PACIFIC_AVENUE,26698,2.670
NORTH_CAROLINA_AVENUE,26019,2.602
COMMUNITY_CHEST_3,26992,2.699
PENNSYLVANIA_AVENUE,24830,2.483
SHORT_LINE,24239,2.424
CHANCE_3,22814,2.281
PARK_PLACE,22169,2.217
LUXURY_TAX,21998,2.200
BOARDWALK,26421,2.642


Trial 4

Space Name,Times Landed On,Percent Landed On (%)
GO,27585,2.758
MEDITERRANEAN_AVENUE,21685,2.169
COMMUNITY_CHEST_1,21710,2.171
BALTIC_AVENUE,22081,2.208
INCOME_TAX,23628,2.363
READING_RAILROAD,25951,2.595
ORIENTAL_AVENUE,22709,2.271
CHANCE_1,22574,2.257
VERMONT_AVENUE,22848,2.285
CONNECTICUT_AVENUE,22921,2.292
JAIL,65435,6.543
ST_CHARLES_PLACE,26714,2.671
ELECTRIC_COMPANY,25811,2.581
STATES_AVENUE,23563,2.356
VIRGINIA_AVENUE,24686,2.469
PENNSYLVANIA_RAILROAD,27370,2.737
ST_JAMES_PLACE,27754,2.775
COMMUNITY_CHEST_2,29240,2.924
TENNESSEE_AVENUE,28992,2.899
NEW_YORK_AVENUE,30813,3.081
FREE_PARKING,28453,2.845
KENTUCKY_AVENUE,28228,2.823
CHANCE_2,27546,2.755
INDIANA_AVENUE,27156,2.716
ILLINOIS_AVENUE,31843,3.184
BO_RAILROAD,28905,2.891
ATLANTIC_AVENUE,27176,2.718
VENTNOR_AVENUE,26885,2.689
WATER_WORKS,28397,2.840
MARVIN_GARDENS,25818,2.582
GO_TO_JAIL,26179,2.618
PACIFIC_AVENUE,26790,2.679
NORTH_CAROLINA_AVENUE,26286,2.629
COMMUNITY_CHEST_3,27061,2.706
PENNSYLVANIA_AVENUE,24930,2.493
SHORT_LINE,24206,2.421
CHANCE_3,23089,2.309
PARK_PLACE,22144,2.214
LUXURY_TAX,21929,2.193
BOARDWALK,26511,2.651


Trial 5

Space Name,Times Landed On,Percent Landed On (%)
GO,27408,2.741
MEDITERRANEAN_AVENUE,21881,2.188
COMMUNITY_CHEST_1,21804,2.180
BALTIC_AVENUE,21941,2.194
INCOME_TAX,23670,2.367
READING_RAILROAD,25869,2.587
ORIENTAL_AVENUE,22604,2.260
CHANCE_1,22792,2.279
VERMONT_AVENUE,23164,2.316
CONNECTICUT_AVENUE,22828,2.283
JAIL,65589,6.559
ST_CHARLES_PLACE,26531,2.653
ELECTRIC_COMPANY,25743,2.574
STATES_AVENUE,23742,2.374
VIRGINIA_AVENUE,24573,2.457
PENNSYLVANIA_RAILROAD,27538,2.754
ST_JAMES_PLACE,28274,2.827
COMMUNITY_CHEST_2,29445,2.944
TENNESSEE_AVENUE,29034,2.903
NEW_YORK_AVENUE,30519,3.052
FREE_PARKING,28530,2.853
KENTUCKY_AVENUE,27899,2.790
CHANCE_2,27613,2.761
INDIANA_AVENUE,27243,2.724
ILLINOIS_AVENUE,31740,3.174
BO_RAILROAD,28779,2.878
ATLANTIC_AVENUE,27314,2.731
VENTNOR_AVENUE,26969,2.697
WATER_WORKS,28011,2.801
MARVIN_GARDENS,26062,2.606
GO_TO_JAIL,26090,2.609
PACIFIC_AVENUE,26682,2.668
NORTH_CAROLINA_AVENUE,26040,2.604
COMMUNITY_CHEST_3,27180,2.718
PENNSYLVANIA_AVENUE,24641,2.464
SHORT_LINE,24351,2.435
CHANCE_3,23350,2.335
PARK_PLACE,22022,2.202
LUXURY_TAX,22011,2.201
BOARDWALK,26552,2.655


Trial 6

Space Name,Times Landed On,Percent Landed On (%)
GO,27723,2.772
MEDITERRANEAN_AVENUE,21972,2.197
COMMUNITY_CHEST_1,21648,2.165
BALTIC_AVENUE,21879,2.188
INCOME_TAX,23492,2.349
READING_RAILROAD,25901,2.590
ORIENTAL_AVENUE,22638,2.264
CHANCE_1,22748,2.275
VERMONT_AVENUE,23074,2.307
CONNECTICUT_AVENUE,22717,2.272
JAIL,65990,6.599
ST_CHARLES_PLACE,26834,2.683
ELECTRIC_COMPANY,25406,2.541
STATES_AVENUE,23272,2.327
VIRGINIA_AVENUE,24700,2.470
PENNSYLVANIA_RAILROAD,28013,2.801
ST_JAMES_PLACE,27863,2.786
COMMUNITY_CHEST_2,29505,2.951
TENNESSEE_AVENUE,29247,2.925
NEW_YORK_AVENUE,30417,3.042
FREE_PARKING,28400,2.840
KENTUCKY_AVENUE,27875,2.788
CHANCE_2,27748,2.775
INDIANA_AVENUE,26974,2.697
ILLINOIS_AVENUE,32051,3.205
BO_RAILROAD,28923,2.892
ATLANTIC_AVENUE,27009,2.701
VENTNOR_AVENUE,27113,2.711
WATER_WORKS,28035,2.804
MARVIN_GARDENS,26104,2.610
GO_TO_JAIL,26358,2.636
PACIFIC_AVENUE,26726,2.673
NORTH_CAROLINA_AVENUE,26439,2.644
COMMUNITY_CHEST_3,26953,2.695
PENNSYLVANIA_AVENUE,24589,2.459
SHORT_LINE,24307,2.431
CHANCE_3,23063,2.306
PARK_PLACE,22274,2.227
LUXURY_TAX,21804,2.180
BOARDWALK,26420,2.642


Trial 7

Space Name,Times Landed On,Percent Landed On (%)
GO,27340,2.734
MEDITERRANEAN_AVENUE,21853,2.185
COMMUNITY_CHEST_1,21822,2.182
BALTIC_AVENUE,22238,2.224
INCOME_TAX,23543,2.354
READING_RAILROAD,25579,2.558
ORIENTAL_AVENUE,22736,2.274
CHANCE_1,22659,2.266
VERMONT_AVENUE,22950,2.295
CONNECTICUT_AVENUE,22899,2.290
JAIL,66069,6.607
ST_CHARLES_PLACE,26674,2.667
ELECTRIC_COMPANY,25750,2.575
STATES_AVENUE,23366,2.337
VIRGINIA_AVENUE,24617,2.462
PENNSYLVANIA_RAILROAD,27564,2.756
ST_JAMES_PLACE,27747,2.775
COMMUNITY_CHEST_2,29449,2.945
TENNESSEE_AVENUE,29287,2.929
NEW_YORK_AVENUE,30295,3.030
FREE_PARKING,28865,2.887
KENTUCKY_AVENUE,27916,2.792
CHANCE_2,27584,2.758
INDIANA_AVENUE,27004,2.700
ILLINOIS_AVENUE,31626,3.163
BO_RAILROAD,29000,2.900
ATLANTIC_AVENUE,27345,2.735
VENTNOR_AVENUE,27008,2.701
WATER_WORKS,27898,2.790
MARVIN_GARDENS,26143,2.614
GO_TO_JAIL,26437,2.644
PACIFIC_AVENUE,26536,2.654
NORTH_CAROLINA_AVENUE,26140,2.614
COMMUNITY_CHEST_3,26998,2.700
PENNSYLVANIA_AVENUE,24780,2.478
SHORT_LINE,24391,2.439
CHANCE_3,23166,2.317
PARK_PLACE,22024,2.202
LUXURY_TAX,21736,2.174
BOARDWALK,26879,2.688


Trial 8

Space Name,Times Landed On,Percent Landed On (%)
GO,27562,2.756
MEDITERRANEAN_AVENUE,21780,2.178
COMMUNITY_CHEST_1,21592,2.159
BALTIC_AVENUE,22066,2.207
INCOME_TAX,23496,2.350
READING_RAILROAD,26018,2.602
ORIENTAL_AVENUE,22567,2.257
CHANCE_1,22535,2.254
VERMONT_AVENUE,23177,2.318
CONNECTICUT_AVENUE,22697,2.270
JAIL,65647,6.565
ST_CHARLES_PLACE,26909,2.691
ELECTRIC_COMPANY,25690,2.569
STATES_AVENUE,23576,2.358
VIRGINIA_AVENUE,24599,2.460
PENNSYLVANIA_RAILROAD,27482,2.748
ST_JAMES_PLACE,27642,2.764
COMMUNITY_CHEST_2,29406,2.941
TENNESSEE_AVENUE,29211,2.921
NEW_YORK_AVENUE,30778,3.078
FREE_PARKING,28249,2.825
KENTUCKY_AVENUE,27967,2.797
CHANCE_2,27825,2.782
INDIANA_AVENUE,27138,2.714
ILLINOIS_AVENUE,31856,3.186
BO_RAILROAD,28842,2.884
ATLANTIC_AVENUE,27226,2.723
VENTNOR_AVENUE,26995,2.700
WATER_WORKS,28087,2.809
MARVIN_GARDENS,26294,2.629
GO_TO_JAIL,26295,2.629
PACIFIC_AVENUE,26599,2.660
NORTH_CAROLINA_AVENUE,25980,2.598
COMMUNITY_CHEST_3,26981,2.698
PENNSYLVANIA_AVENUE,25192,2.519
SHORT_LINE,24253,2.425
CHANCE_3,23146,2.315
PARK_PLACE,21902,2.190
LUXURY_TAX,22050,2.205
BOARDWALK,26695,2.670


Trial 9

Space Name,Times Landed On,Percent Landed On (%)
GO,27622,2.762
MEDITERRANEAN_AVENUE,21637,2.164
COMMUNITY_CHEST_1,21922,2.192
BALTIC_AVENUE,21683,2.168
INCOME_TAX,23605,2.361
READING_RAILROAD,25755,2.576
ORIENTAL_AVENUE,22564,2.256
CHANCE_1,22768,2.277
VERMONT_AVENUE,23154,2.315
CONNECTICUT_AVENUE,22502,2.250
JAIL,66118,6.612
ST_CHARLES_PLACE,26476,2.648
ELECTRIC_COMPANY,25807,2.581
STATES_AVENUE,23492,2.349
VIRGINIA_AVENUE,24443,2.444
PENNSYLVANIA_RAILROAD,27534,2.753
ST_JAMES_PLACE,27887,2.789
COMMUNITY_CHEST_2,29583,2.958
TENNESSEE_AVENUE,29133,2.913
NEW_YORK_AVENUE,30603,3.060
FREE_PARKING,28848,2.885
KENTUCKY_AVENUE,27927,2.793
CHANCE_2,27840,2.784
INDIANA_AVENUE,27206,2.721
ILLINOIS_AVENUE,31636,3.164
BO_RAILROAD,28779,2.878
ATLANTIC_AVENUE,27302,2.730
VENTNOR_AVENUE,26785,2.679
WATER_WORKS,28155,2.816
MARVIN_GARDENS,26216,2.622
GO_TO_JAIL,26425,2.643
PACIFIC_AVENUE,26746,2.675
NORTH_CAROLINA_AVENUE,25919,2.592
COMMUNITY_CHEST_3,27140,2.714
PENNSYLVANIA_AVENUE,24785,2.479
SHORT_LINE,24225,2.423
CHANCE_3,23144,2.314
PARK_PLACE,22278,2.228
LUXURY_TAX,21902,2.190
BOARDWALK,26721,2.672


Trial 10

Space Name,Times Landed On,Percent Landed On (%)
GO,27405,2.741
MEDITERRANEAN_AVENUE,21645,2.165
COMMUNITY_CHEST_1,22190,2.219
BALTIC_AVENUE,22037,2.204
INCOME_TAX,23449,2.345
READING_RAILROAD,25791,2.579
ORIENTAL_AVENUE,22701,2.270
CHANCE_1,22812,2.281
VERMONT_AVENUE,22882,2.288
CONNECTICUT_AVENUE,22838,2.284
JAIL,65736,6.574
ST_CHARLES_PLACE,26683,2.668
ELECTRIC_COMPANY,25646,2.565
STATES_AVENUE,23664,2.366
VIRGINIA_AVENUE,24660,2.466
PENNSYLVANIA_RAILROAD,27728,2.773
ST_JAMES_PLACE,27748,2.775
COMMUNITY_CHEST_2,29220,2.922
TENNESSEE_AVENUE,29193,2.919
NEW_YORK_AVENUE,30767,3.077
FREE_PARKING,28468,2.847
KENTUCKY_AVENUE,27754,2.775
CHANCE_2,27670,2.767
INDIANA_AVENUE,27367,2.737
ILLINOIS_AVENUE,31515,3.152
BO_RAILROAD,28993,2.899
ATLANTIC_AVENUE,27243,2.724
VENTNOR_AVENUE,27000,2.700
WATER_WORKS,28333,2.833
MARVIN_GARDENS,25878,2.588
GO_TO_JAIL,26284,2.628
PACIFIC_AVENUE,26564,2.656
NORTH_CAROLINA_AVENUE,26282,2.628
COMMUNITY_CHEST_3,27119,2.712
PENNSYLVANIA_AVENUE,24870,2.487
SHORT_LINE,24226,2.423
CHANCE_3,23288,2.329
PARK_PLACE,22065,2.207
LUXURY_TAX,21832,2.183
BOARDWALK,26613,2.661


