Strategy A,n = 100000


Trial 1

Space Name,Times Landed On,Percent Landed On (%)
STATES_AVENUE,2329,2.165
VIRGINIA_AVENUE,2479,2.304
PENNSYLVANIA_RAILROAD,2692,2.502
ST_JAMES_PLACE,2818,2.619
COMMUNITY_CHEST_2,2980,2.770
TENNESSEE_AVENUE,3029,2.815
NEW_YORK_AVENUE,3105,2.886
FREE_PARKING,2848,2.647
KENTUCKY_AVENUE,2790,2.593
CHANCE_2,2748,2.554
INDIANA_AVENUE,2676,2.487
ILLINOIS_AVENUE,3135,2.914
BO_RAILROAD,2950,2.742
ATLANTIC_AVENUE,2656,2.469
VENTNOR_AVENUE,2750,2.556
WATER_WORKS,2816,2.617
MARVIN_GARDENS,2624,2.439
GO_TO_JAIL,2704,2.513
PACIFIC_AVENUE,2625,2.440
NORTH_CAROLINA_AVENUE,2654,2.467
COMMUNITY_CHEST_3,2664,2.476
PENNSYLVANIA_AVENUE,2492,2.316
SHORT_LINE,2493,2.317
CHANCE_3,2272,2.112
PARK_PLACE,2178,2.024
LUXURY_TAX,2140,1.989
BOARDWALK,2703,2.512


Trial 3

Space Name,Times Landed On,Percent Landed On (%)
GO,2764,2.569
MEDITERRANEAN_AVENUE,2195,2.040
COMMUNITY_CHEST_1,2129,1.979
BALTIC_AVENUE,2233,2.075
INCOME_TAX,2275,2.114
READING_RAILROAD,2600,2.416
ORIENTAL_AVENUE,2313,2.150
CHANCE_1,2282,2.121
VERMONT_AVENUE,2334,2.169
CONNECTICUT_AVENUE,2311,2.148
JAIL,6645,6.175
ST_CHARLES_PLACE,2633,2.447
ELECTRIC_COMPANY,2517,2.339
STATES_AVENUE,2312,2.149
VIRGINIA_AVENUE,2468,2.294
PENNSYLVANIA_RAILROAD,2811,2.612
ST_JAMES_PLACE,2745,2.551
COMMUNITY_CHEST_2,2983,2.772
TENNESSEE_AVENUE,3021,2.807
NEW_YORK_AVENUE,3055,2.839
FREE_PARKING,2823,2.623
KENTUCKY_AVENUE,2859,2.657
CHANCE_2,2727,2.534
INDIANA_AVENUE,2698,2.507
ILLINOIS_AVENUE,3156,2.933
BO_RAILROAD,2871,2.668
ATLANTIC_AVENUE,2732,2.539
VENTNOR_AVENUE,2730,2.537
WATER_WORKS,2881,2.677
MARVIN_GARDENS,2586,2.403
GO_TO_JAIL,2678,2.489
PACIFIC_AVENUE,2641,2.454
NORTH_CAROLINA_AVENUE,2606,2.422
COMMUNITY_CHEST_3,2613,2.428
PENNSYLVANIA_AVENUE,2461,2.287
SHORT_LINE,2491,2.315
CHANCE_3,2406,2.236
PARK_PLACE,2153,2.001
LUXURY_TAX,2200,2.044
BOARDWALK,2668,2.479


Trial 4

Space Name,Times Landed On,Percent Landed On (%)
GO,2760,2.564
MEDITERRANEAN_AVENUE,2119,1.969
COMMUNITY_CHEST_1,2235,2.077
BALTIC_AVENUE,2116,1.966
INCOME_TAX,2353,2.186
READING_RAILROAD,2661,2.472
ORIENTAL_AVENUE,2257,2.097
CHANCE_1,2310,2.146
VERMONT_AVENUE,2278,2.116
CONNECTICUT_AVENUE,2302,2.139
JAIL,6635,6.165
ST_CHARLES_PLACE,2686,2.496
ELECTRIC_COMPANY,2571,2.389
STATES_AVENUE,2332,2.167
VIRGINIA_AVENUE,2440,2.267
PENNSYLVANIA_RAILROAD,2854,2.652
ST_JAMES_PLACE,2883,2.679
COMMUNITY_CHEST_2,2928,2.720
TENNESSEE_AVENUE,2896,2.691
NEW_YORK_AVENUE,3063,2.846
FREE_PARKING,2800,2.601
KENTUCKY_AVENUE,2762,2.566
CHANCE_2,2785,2.588
INDIANA_AVENUE,2773,2.576
ILLINOIS_AVENUE,3191,2.965
BO_RAILROAD,2828,2.627
ATLANTIC_AVENUE,2826,2.626
VENTNOR_AVENUE,2582,2.399
WATER_WORKS,2857,2.654
MARVIN_GARDENS,2564,2.382
GO_TO_JAIL,2700,2.509
PACIFIC_AVENUE,2693,2.502
NORTH_CAROLINA_AVENUE,2579,2.396
COMMUNITY_CHEST_3,2691,2.500
PENNSYLVANIA_AVENUE,2486,2.310
SHORT_LINE,2405,2.234
CHANCE_3,2342,2.176
PARK_PLACE,2188,2.033
LUXURY_TAX,2167,2.013
BOARDWALK,2734,2.540


Trial 5

Space Name,Times Landed On,Percent Landed On (%)
GO,2777,2.584
MEDITERRANEAN_AVENUE,2158,2.008
COMMUNITY_CHEST_1,2159,2.009
BALTIC_AVENUE,2292,2.133
INCOME_TAX,2340,2.177
READING_RAILROAD,2583,2.403
ORIENTAL_AVENUE,2290,2.131
CHANCE_1,2277,2.119
VERMONT_AVENUE,2242,2.086
CONNECTICUT_AVENUE,2229,2.074
JAIL,6623,6.163
ST_CHARLES_PLACE,2644,2.460
ELECTRIC_COMPANY,2622,2.440
STATES_AVENUE,2255,2.098
VIRGINIA_AVENUE,2437,2.268
PENNSYLVANIA_RAILROAD,2777,2.584
ST_JAMES_PLACE,2767,2.575
COMMUNITY_CHEST_2,2947,2.742
TENNESSEE_AVENUE,2939,2.735
NEW_YORK_AVENUE,3110,2.894
FREE_PARKING,2862,2.663
KENTUCKY_AVENUE,2735,2.545
CHANCE_2,2732,2.542
INDIANA_AVENUE,2707,2.519
ILLINOIS_AVENUE,3313,3.083
BO_RAILROAD,2810,2.615
ATLANTIC_AVENUE,2767,2.575
VENTNOR_AVENUE,2697,2.510
WATER_WORKS,2865,2.666
MARVIN_GARDENS,2576,2.397
GO_TO_JAIL,2642,2.458
PACIFIC_AVENUE,2637,2.454
NORTH_CAROLINA_AVENUE,2570,2.391
COMMUNITY_CHEST_3,2717,2.528
PENNSYLVANIA_AVENUE,2561,2.383
SHORT_LINE,2416,2.248
CHANCE_3,2363,2.199
PARK_PLACE,2233,2.078
LUXURY_TAX,2211,2.057
BOARDWALK,2589,2.409


Trial 6

Space Name,Times Landed On,Percent Landed On (%)
GO,2769,2.577
MEDITERRANEAN_AVENUE,2204,2.051
COMMUNITY_CHEST_1,2147,1.998
BALTIC_AVENUE,2199,2.046
INCOME_TAX,2403,2.236
READING_RAILROAD,2608,2.427
ORIENTAL_AVENUE,2209,2.056
CHANCE_1,2227,2.072
VERMONT_AVENUE,2375,2.210
CONNECTICUT_AVENUE,2258,2.101
JAIL,6625,6.165
ST_CHARLES_PLACE,2602,2.421
ELECTRIC_COMPANY,2590,2.410
STATES_AVENUE,2429,2.260
VIRGINIA_AVENUE,2474,2.302
PENNSYLVANIA_RAILROAD,2672,2.486
ST_JAMES_PLACE,2852,2.654
COMMUNITY_CHEST_2,2953,2.748
TENNESSEE_AVENUE,2935,2.731
NEW_YORK_AVENUE,3163,2.943
FREE_PARKING,2774,2.581
KENTUCKY_AVENUE,2827,2.631
CHANCE_2,2693,2.506
INDIANA_AVENUE,2740,2.550
ILLINOIS_AVENUE,3166,2.946
BO_RAILROAD,2847,2.649
ATLANTIC_AVENUE,2683,2.497
VENTNOR_AVENUE,2722,2.533
WATER_WORKS,2809,2.614
MARVIN_GARDENS,2618,2.436
GO_TO_JAIL,2643,2.459
PACIFIC_AVENUE,2718,2.529
NORTH_CAROLINA_AVENUE,2620,2.438
COMMUNITY_CHEST_3,2726,2.537
PENNSYLVANIA_AVENUE,2468,2.297
SHORT_LINE,2446,2.276
CHANCE_3,2327,2.165
PARK_PLACE,2099,1.953
LUXURY_TAX,2188,2.036
BOARDWALK,2656,2.472


Trial 7

Space Name,Times Landed On,Percent Landed On (%)
GO,2716,2.526
MEDITERRANEAN_AVENUE,2126,1.978
COMMUNITY_CHEST_1,2168,2.017
BALTIC_AVENUE,2240,2.084
INCOME_TAX,2399,2.232
READING_RAILROAD,2580,2.400
ORIENTAL_AVENUE,2243,2.086
CHANCE_1,2249,2.092
VERMONT_AVENUE,2353,2.189
CONNECTICUT_AVENUE,2248,2.091
JAIL,6625,6.163
ST_CHARLES_PLACE,2675,2.488
ELECTRIC_COMPANY,2523,2.347
STATES_AVENUE,2261,2.103
VIRGINIA_AVENUE,2527,2.351
PENNSYLVANIA_RAILROAD,2813,2.617
ST_JAMES_PLACE,2725,2.535
COMMUNITY_CHEST_2,2933,2.728
TENNESSEE_AVENUE,2951,2.745
NEW_YORK_AVENUE,3094,2.878
FREE_PARKING,2845,2.646
KENTUCKY_AVENUE,2891,2.689
CHANCE_2,2682,2.495
INDIANA_AVENUE,2696,2.508
ILLINOIS_AVENUE,3132,2.913
BO_RAILROAD,2892,2.690
ATLANTIC_AVENUE,2680,2.493
VENTNOR_AVENUE,2715,2.525
WATER_WORKS,2869,2.669
MARVIN_GARDENS,2608,2.426
GO_TO_JAIL,2688,2.500
PACIFIC_AVENUE,2695,2.507
NORTH_CAROLINA_AVENUE,2607,2.425
COMMUNITY_CHEST_3,2626,2.443
PENNSYLVANIA_AVENUE,2505,2.330
SHORT_LINE,2519,2.343
CHANCE_3,2338,2.175
PARK_PLACE,2182,2.030
LUXURY_TAX,2192,2.039
BOARDWALK,2693,2.505


Trial 8

Space Name,Times Landed On,Percent Landed On (%)
GO,2741,2.547
MEDITERRANEAN_AVENUE,2261,2.101
COMMUNITY_CHEST_1,2202,2.046
BALTIC_AVENUE,2182,2.028
INCOME_TAX,2394,2.225
READING_RAILROAD,2510,2.332
ORIENTAL_AVENUE,2256,2.096
CHANCE_1,2293,2.131
VERMONT_AVENUE,2253,2.094
CONNECTICUT_AVENUE,2377,2.209
JAIL,6600,6.133
ST_CHARLES_PLACE,2624,2.438
ELECTRIC_COMPANY,2580,2.397
STATES_AVENUE,2435,2.263
VIRGINIA_AVENUE,2464,2.290
PENNSYLVANIA_RAILROAD,2730,2.537
ST_JAMES_PLACE,2740,2.546
COMMUNITY_CHEST_2,2996,2.784
TENNESSEE_AVENUE,2861,2.659
NEW_YORK_AVENUE,3031,2.816
FREE_PARKING,2931,2.724
KENTUCKY_AVENUE,2813,2.614
CHANCE_2,2720,2.528
INDIANA_AVENUE,2738,2.544
ILLINOIS_AVENUE,3167,2.943
BO_RAILROAD,2901,2.696
ATLANTIC_AVENUE,2708,2.516
VENTNOR_AVENUE,2751,2.556
WATER_WORKS,2872,2.669
MARVIN_GARDENS,2581,2.398
GO_TO_JAIL,2732,2.539
PACIFIC_AVENUE,2635,2.449
NORTH_CAROLINA_AVENUE,2639,2.452
COMMUNITY_CHEST_3,2765,2.569
PENNSYLVANIA_AVENUE,2501,2.324
SHORT_LINE,2401,2.231
CHANCE_3,2332,2.167
PARK_PLACE,2174,2.020
LUXURY_TAX,2120,1.970
BOARDWALK,2605,2.421


Trial 9

Space Name,Times Landed On,Percent Landed On (%)
GO,2701,2.514
MEDITERRANEAN_AVENUE,2233,2.079
COMMUNITY_CHEST_1,2262,2.106
BALTIC_AVENUE,2217,2.064
INCOME_TAX,2315,2.155
READING_RAILROAD,2564,2.387
ORIENTAL_AVENUE,2251,2.095
CHANCE_1,2182,2.031
VERMONT_AVENUE,2340,2.178
CONNECTICUT_AVENUE,2329,2.168
JAIL,6540,6.088
ST_CHARLES_PLACE,2699,2.512
ELECTRIC_COMPANY,2576,2.398
STATES_AVENUE,2411,2.244
VIRGINIA_AVENUE,2425,2.257
PENNSYLVANIA_RAILROAD,2735,2.546
ST_JAMES_PLACE,2786,2.593
COMMUNITY_CHEST_2,2899,2.699
TENNESSEE_AVENUE,2892,2.692
NEW_YORK_AVENUE,3124,2.908
FREE_PARKING,2889,2.689
KENTUCKY_AVENUE,2841,2.645
CHANCE_2,2784,2.592
INDIANA_AVENUE,2650,2.467
ILLINOIS_AVENUE,3171,2.952
BO_RAILROAD,2863,2.665
ATLANTIC_AVENUE,2712,2.524
VENTNOR_AVENUE,2724,2.536
WATER_WORKS,2833,2.637
MARVIN_GARDENS,2629,2.447
GO_TO_JAIL,2623,2.442
PACIFIC_AVENUE,2665,2.481
NORTH_CAROLINA_AVENUE,2623,2.442
COMMUNITY_CHEST_3,2684,2.498
PENNSYLVANIA_AVENUE,2456,2.286
SHORT_LINE,2477,2.306
CHANCE_3,2299,2.140
PARK_PLACE,2194,2.042
LUXURY_TAX,2166,2.016
BOARDWALK,2664,2.480


Trial 10

Space Name,Times Landed On,Percent Landed On (%)
GO,2706,2.516
MEDITERRANEAN_AVENUE,2133,1.983
COMMUNITY_CHEST_1,2243,2.086
BALTIC_AVENUE,2242,2.085
INCOME_TAX,2292,2.131
READING_RAILROAD,2702,2.512
ORIENTAL_AVENUE,2252,2.094
CHANCE_1,2237,2.080
VERMONT_AVENUE,2343,2.179
CONNECTICUT_AVENUE,2313,2.151
JAIL,6562,6.102
ST_CHARLES_PLACE,2689,2.500
ELECTRIC_COMPANY,2510,2.334
STATES_AVENUE,2370,2.204
VIRGINIA_AVENUE,2424,2.254
PENNSYLVANIA_RAILROAD,2772,2.578
ST_JAMES_PLACE,2824,2.626
COMMUNITY_CHEST_2,2948,2.741
TENNESSEE_AVENUE,2896,2.693
NEW_YORK_AVENUE,3101,2.883
FREE_PARKING,2782,2.587
KENTUCKY_AVENUE,2795,2.599
CHANCE_2,2789,2.593
INDIANA_AVENUE,2798,2.602
ILLINOIS_AVENUE,3074,2.858
BO_RAILROAD,2905,2.701
ATLANTIC_AVENUE,2685,2.497
VENTNOR_AVENUE,2681,2.493
WATER_WORKS,2836,2.637
MARVIN_GARDENS,2648,2.462
GO_TO_JAIL,2668,2.481
PACIFIC_AVENUE,2657,2.471
NORTH_CAROLINA_AVENUE,2679,2.491
COMMUNITY_CHEST_3,2693,2.504
PENNSYLVANIA_AVENUE,2427,2.257
SHORT_LINE,2467,2.294
CHANCE_3,2380,2.213
PARK_PLACE,2198,2.044
LUXURY_TAX,2153,2.002
BOARDWALK,2671,2.484


