Strategy B,n = 100000


Trial 1

Space Name,Times Landed On,Percent Landed On (%)
INCOME_TAX,2310,2.310
READING_RAILROAD,2643,2.643
ORIENTAL_AVENUE,2259,2.259
CHANCE_1,2264,2.264
VERMONT_AVENUE,2318,2.318
CONNECTICUT_AVENUE,2238,2.238
JAIL,6635,6.635
ST_CHARLES_PLACE,2636,2.636
ELECTRIC_COMPANY,2603,2.603
STATES_AVENUE,2355,2.355
VIRGINIA_AVENUE,2495,2.495
PENNSYLVANIA_RAILROAD,2757,2.757
ST_JAMES_PLACE,2706,2.706
COMMUNITY_CHEST_2,3044,3.044
TENNESSEE_AVENUE,2900,2.900
NEW_YORK_AVENUE,3003,3.003
FREE_PARKING,2936,2.936
KENTUCKY_AVENUE,2758,2.758
CHANCE_2,2714,2.714
INDIANA_AVENUE,2728,2.728
ILLINOIS_AVENUE,3203,3.203
BO_RAILROAD,2911,2.911
ATLANTIC_AVENUE,2787,2.787
VENTNOR_AVENUE,2595,2.595
WATER_WORKS,2728,2.728
MARVIN_GARDENS,2679,2.679
GO_TO_JAIL,2660,2.660
PACIFIC_AVENUE,2700,2.700
NORTH_CAROLINA_AVENUE,2614,2.614
COMMUNITY_CHEST_3,2701,2.701
PENNSYLVANIA_AVENUE,2475,2.475
SHORT_LINE,2401,2.401
CHANCE_3,2323,2.323
PARK_PLACE,2166,2.166
LUXURY_TAX,2244,2.244
BOARDWALK,2694,2.694


Trial 4

Space Name,Times Landed On,Percent Landed On (%)
GO,2741,2.741
MEDITERRANEAN_AVENUE,2237,2.237
COMMUNITY_CHEST_1,2220,2.220
BALTIC_AVENUE,2093,2.093
INCOME_TAX,2330,2.330
READING_RAILROAD,2575,2.575
ORIENTAL_AVENUE,2297,2.297
CHANCE_1,2239,2.239
VERMONT_AVENUE,2263,2.263
CONNECTICUT_AVENUE,2270,2.270
JAIL,6696,6.696
ST_CHARLES_PLACE,2697,2.697
ELECTRIC_COMPANY,2567,2.567
STATES_AVENUE,2333,2.333
VIRGINIA_AVENUE,2489,2.489
PENNSYLVANIA_RAILROAD,2710,2.710
ST_JAMES_PLACE,2790,2.790
COMMUNITY_CHEST_2,2982,2.982
TENNESSEE_AVENUE,2947,2.947
NEW_YORK_AVENUE,3043,3.043
FREE_PARKING,2751,2.751
KENTUCKY_AVENUE,2920,2.920
CHANCE_2,2775,2.775
INDIANA_AVENUE,2710,2.710
ILLINOIS_AVENUE,3261,3.261
BO_RAILROAD,2877,2.877
ATLANTIC_AVENUE,2679,2.679
VENTNOR_AVENUE,2661,2.661
WATER_WORKS,2863,2.863
MARVIN_GARDENS,2604,2.604
GO_TO_JAIL,2689,2.689
PACIFIC_AVENUE,2616,2.616
NORTH_CAROLINA_AVENUE,2574,2.574
COMMUNITY_CHEST_3,2731,2.731
PENNSYLVANIA_AVENUE,2458,2.458
SHORT_LINE,2443,2.443
CHANCE_3,2242,2.242
PARK_PLACE,2188,2.188
LUXURY_TAX,2228,2.228
BOARDWALK,2660,2.660


Trial 5

Space Name,Times Landed On,Percent Landed On (%)
GO,2762,2.762
MEDITERRANEAN_AVENUE,2160,2.160
COMMUNITY_CHEST_1,2192,2.192
BALTIC_AVENUE,2255,2.255
INCOME_TAX,2370,2.370
READING_RAILROAD,2562,2.562
ORIENTAL_AVENUE,2252,2.252
CHANCE_1,2346,2.346
VERMONT_AVENUE,2333,2.333
CONNECTICUT_AVENUE,2241,2.241
JAIL,6559,6.559
ST_CHARLES_PLACE,2703,2.703
ELECTRIC_COMPANY,2583,2.583
STATES_AVENUE,2278,2.278
VIRGINIA_AVENUE,2524,2.524
PENNSYLVANIA_RAILROAD,2641,2.641
ST_JAMES_PLACE,2754,2.754
COMMUNITY_CHEST_2,2884,2.884
TENNESSEE_AVENUE,2946,2.946
NEW_YORK_AVENUE,3110,3.110
FREE_PARKING,2859,2.859
KENTUCKY_AVENUE,2824,2.824
CHANCE_2,2779,2.779
INDIANA_AVENUE,2675,2.675
ILLINOIS_AVENUE,3170,3.170
BO_RAILROAD,2888,2.888
ATLANTIC_AVENUE,2694,2.694
VENTNOR_AVENUE,2671,2.671
WATER_WORKS,2833,2.833
MARVIN_GARDENS,2680,2.680
GO_TO_JAIL,2594,2.594
PACIFIC_AVENUE,2712,2.712
NORTH_CAROLINA_AVENUE,2658,2.658
COMMUNITY_CHEST_3,2682,2.682
PENNSYLVANIA_AVENUE,2453,2.453
SHORT_LINE,2390,2.390
CHANCE_3,2376,2.376
PARK_PLACE,2185,2.185
LUXURY_TAX,2146,2.146
BOARDWALK,2687,2.687


Trial 6

Space Name,Times Landed On,Percent Landed On (%)
GO,2814,2.814
MEDITERRANEAN_AVENUE,2192,2.192
COMMUNITY_CHEST_1,2154,2.154
BALTIC_AVENUE,2135,2.135
INCOME_TAX,2389,2.389
READING_RAILROAD,2572,2.572
ORIENTAL_AVENUE,2231,2.231
CHANCE_1,2257,2.257
VERMONT_AVENUE,2233,2.233
CONNECTICUT_AVENUE,2264,2.264
JAIL,6710,6.710
ST_CHARLES_PLACE,2649,2.649
ELECTRIC_COMPANY,2594,2.594
STATES_AVENUE,2447,2.447
VIRGINIA_AVENUE,2389,2.389
PENNSYLVANIA_RAILROAD,2778,2.778
ST_JAMES_PLACE,2735,2.735
COMMUNITY_CHEST_2,2935,2.935
TENNESSEE_AVENUE,3053,3.053
NEW_YORK_AVENUE,3053,3.053
FREE_PARKING,2881,2.881
KENTUCKY_AVENUE,2840,2.840
CHANCE_2,2672,2.672
INDIANA_AVENUE,2697,2.697
ILLINOIS_AVENUE,3192,3.192
BO_RAILROAD,2875,2.875
ATLANTIC_AVENUE,2725,2.725
VENTNOR_AVENUE,2688,2.688
WATER_WORKS,2696,2.696
MARVIN_GARDENS,2726,2.726
GO_TO_JAIL,2707,2.707
PACIFIC_AVENUE,2700,2.700
NORTH_CAROLINA_AVENUE,2572,2.572
COMMUNITY_CHEST_3,2682,2.682
PENNSYLVANIA_AVENUE,2474,2.474
SHORT_LINE,2437,2.437
CHANCE_3,2286,2.286
PARK_PLACE,2176,2.176
LUXURY_TAX,2204,2.204
BOARDWALK,2592,2.592


Trial 7

Space Name,Times Landed On,Percent Landed On (%)
GO,2700,2.700
MEDITERRANEAN_AVENUE,2222,2.222
COMMUNITY_CHEST_1,2215,2.215
BALTIC_AVENUE,2201,2.201
INCOME_TAX,2273,2.273
READING_RAILROAD,2568,2.568
ORIENTAL_AVENUE,2231,2.231
CHANCE_1,2304,2.304
VERMONT_AVENUE,2306,2.306
CONNECTICUT_AVENUE,2294,2.294
JAIL,6582,6.582
ST_CHARLES_PLACE,2617,2.617
ELECTRIC_COMPANY,2588,2.588
STATES_AVENUE,2333,2.333
VIRGINIA_AVENUE,2425,2.425
PENNSYLVANIA_RAILROAD,2795,2.795
ST_JAMES_PLACE,2813,2.813
COMMUNITY_CHEST_2,2914,2.914
TENNESSEE_AVENUE,2952,2.952
NEW_YORK_AVENUE,3032,3.032
FREE_PARKING,2830,2.830
KENTUCKY_AVENUE,2789,2.789
CHANCE_2,2758,2.758
INDIANA_AVENUE,2737,2.737
ILLINOIS_AVENUE,3226,3.226
BO_RAILROAD,2930,2.930
ATLANTIC_AVENUE,2769,2.769
VENTNOR_AVENUE,2679,2.679
WATER_WORKS,2804,2.804
MARVIN_GARDENS,2501,2.501
GO_TO_JAIL,2676,2.676
PACIFIC_AVENUE,2666,2.666
NORTH_CAROLINA_AVENUE,2715,2.715
COMMUNITY_CHEST_3,2733,2.733
PENNSYLVANIA_AVENUE,2474,2.474
SHORT_LINE,2378,2.378
CHANCE_3,2357,2.357
PARK_PLACE,2179,2.179
LUXURY_TAX,2240,2.240
BOARDWALK,2669,2.669


Trial 8

Space Name,Times Landed On,Percent Landed On (%)
GO,2724,2.724
MEDITERRANEAN_AVENUE,2178,2.178
COMMUNITY_CHEST_1,2215,2.215
BALTIC_AVENUE,2193,2.193
INCOME_TAX,2384,2.384
READING_RAILROAD,2609,2.609
ORIENTAL_AVENUE,2163,2.163
CHANCE_1,2235,2.235
VERMONT_AVENUE,2397,2.397
CONNECTICUT_AVENUE,2262,2.262
JAIL,6467,6.467
ST_CHARLES_PLACE,2715,2.715
ELECTRIC_COMPANY,2614,2.614
STATES_AVENUE,2372,2.372
VIRGINIA_AVENUE,2435,2.435
PENNSYLVANIA_RAILROAD,2808,2.808
ST_JAMES_PLACE,2739,2.739
COMMUNITY_CHEST_2,2905,2.905
TENNESSEE_AVENUE,2950,2.950
NEW_YORK_AVENUE,3127,3.127
FREE_PARKING,2840,2.840
KENTUCKY_AVENUE,2825,2.825
CHANCE_2,2841,2.841
INDIANA_AVENUE,2631,2.631
ILLINOIS_AVENUE,3234,3.234
BO_RAILROAD,2872,2.872
ATLANTIC_AVENUE,2651,2.651
VENTNOR_AVENUE,2692,2.692
WATER_WORKS,2796,2.796
MARVIN_GARDENS,2703,2.703
GO_TO_JAIL,2633,2.633
PACIFIC_AVENUE,2646,2.646
NORTH_CAROLINA_AVENUE,2707,2.707
COMMUNITY_CHEST_3,2695,2.695
PENNSYLVANIA_AVENUE,2400,2.400
SHORT_LINE,2435,2.435
CHANCE_3,2269,2.269
PARK_PLACE,2244,2.244
LUXURY_TAX,2181,2.181
BOARDWALK,2611,2.611


Trial 9

Space Name,Times Landed On,Percent Landed On (%)
GO,2816,2.816
MEDITERRANEAN_AVENUE,2236,2.236
COMMUNITY_CHEST_1,2225,2.225
BALTIC_AVENUE,2128,2.128
INCOME_TAX,2405,2.405
READING_RAILROAD,2644,2.644
ORIENTAL_AVENUE,2235,2.235
CHANCE_1,2277,2.277
VERMONT_AVENUE,2326,2.326
CONNECTICUT_AVENUE,2294,2.294
JAIL,6548,6.548
ST_CHARLES_PLACE,2675,2.675
ELECTRIC_COMPANY,2546,2.546
STATES_AVENUE,2344,2.344
VIRGINIA_AVENUE,2456,2.456
PENNSYLVANIA_RAILROAD,2811,2.811
ST_JAMES_PLACE,2757,2.757
COMMUNITY_CHEST_2,2974,2.974
TENNESSEE_AVENUE,2891,2.891
NEW_YORK_AVENUE,3093,3.093
FREE_PARKING,2881,2.881
KENTUCKY_AVENUE,2758,2.758
CHANCE_2,2833,2.833
INDIANA_AVENUE,2696,2.696
ILLINOIS_AVENUE,3096,3.096
BO_RAILROAD,2944,2.944
ATLANTIC_AVENUE,2673,2.673
VENTNOR_AVENUE,2690,2.690
WATER_WORKS,2832,2.832
MARVIN_GARDENS,2600,2.600
GO_TO_JAIL,2621,2.621
PACIFIC_AVENUE,2714,2.714
NORTH_CAROLINA_AVENUE,2538,2.538
COMMUNITY_CHEST_3,2738,2.738
PENNSYLVANIA_AVENUE,2475,2.475
SHORT_LINE,2450,2.450
CHANCE_3,2311,2.311
PARK_PLACE,2207,2.207
LUXURY_TAX,2116,2.116
BOARDWALK,2582,2.582


Trial 10

Space Name,Times Landed On,Percent Landed On (%)
GO,2778,2.778
MEDITERRANEAN_AVENUE,2153,2.153
COMMUNITY_CHEST_1,2223,2.223
BALTIC_AVENUE,2171,2.171
INCOME_TAX,2348,2.348
READING_RAILROAD,2547,2.547
ORIENTAL_AVENUE,2234,2.234
CHANCE_1,2366,2.366
VERMONT_AVENUE,2341,2.341
CONNECTICUT_AVENUE,2336,2.336
JAIL,6558,6.558
ST_CHARLES_PLACE,2675,2.675
ELECTRIC_COMPANY,2531,2.531
STATES_AVENUE,2309,2.309
VIRGINIA_AVENUE,2448,2.448
PENNSYLVANIA_RAILROAD,2755,2.755
ST_JAMES_PLACE,2776,2.776
COMMUNITY_CHEST_2,2978,2.978
TENNESSEE_AVENUE,2923,2.923
NEW_YORK_AVENUE,3011,3.011
FREE_PARKING,2827,2.827
KENTUCKY_AVENUE,2836,2.836
CHANCE_2,2711,2.711
INDIANA_AVENUE,2741,2.741
ILLINOIS_AVENUE,3122,3.122
BO_RAILROAD,2854,2.854
ATLANTIC_AVENUE,2678,2.678
VENTNOR_AVENUE,2790,2.790
WATER_WORKS,2843,2.843
MARVIN_GARDENS,2567,2.567
GO_TO_JAIL,2607,2.607
PACIFIC_AVENUE,2720,2.720
NORTH_CAROLINA_AVENUE,2647,2.647
COMMUNITY_CHEST_3,2608,2.608
PENNSYLVANIA_AVENUE,2465,2.465
SHORT_LINE,2527,2.527
CHANCE_3,2337,2.337
PARK_PLACE,2195,2.195
LUXURY_TAX,2230,2.230
BOARDWALK,2644,2.644


