Strategy A,n = 10000


Trial 1

Space Name,Times Landed On,Percent Landed On (%)
BO_RAILROAD,260,2.421
ATLANTIC_AVENUE,259,2.412
VENTNOR_AVENUE,292,2.719
WATER_WORKS,293,2.729
MARVIN_GARDENS,260,2.421
GO_TO_JAIL,260,2.421
PACIFIC_AVENUE,262,2.440
NORTH_CAROLINA_AVENUE,264,2.459
COMMUNITY_CHEST_3,284,2.645
PENNSYLVANIA_AVENUE,244,2.272
SHORT_LINE,215,2.002
CHANCE_3,257,2.393
PARK_PLACE,224,2.086
LUXURY_TAX,242,2.254
BOARDWALK,275,2.561


Trial 4

Space Name,Times Landed On,Percent Landed On (%)
GO,277,2.577
MEDITERRANEAN_AVENUE,214,1.991
COMMUNITY_CHEST_1,212,1.973
BALTIC_AVENUE,214,1.991
INCOME_TAX,249,2.317
READING_RAILROAD,238,2.215
ORIENTAL_AVENUE,236,2.196
CHANCE_1,209,1.945
VERMONT_AVENUE,238,2.215
CONNECTICUT_AVENUE,243,2.261
JAIL,648,6.030
ST_CHARLES_PLACE,252,2.345
ELECTRIC_COMPANY,269,2.503
STATES_AVENUE,241,2.242
VIRGINIA_AVENUE,240,2.233
PENNSYLVANIA_RAILROAD,306,2.847
ST_JAMES_PLACE,269,2.503
COMMUNITY_CHEST_2,292,2.717
TENNESSEE_AVENUE,278,2.587
NEW_YORK_AVENUE,330,3.071
FREE_PARKING,298,2.773
KENTUCKY_AVENUE,268,2.494
CHANCE_2,272,2.531
INDIANA_AVENUE,265,2.466
ILLINOIS_AVENUE,298,2.773
BO_RAILROAD,303,2.819
ATLANTIC_AVENUE,319,2.968
VENTNOR_AVENUE,277,2.577
WATER_WORKS,266,2.475
MARVIN_GARDENS,254,2.363
GO_TO_JAIL,274,2.550
PACIFIC_AVENUE,244,2.270
NORTH_CAROLINA_AVENUE,274,2.550
COMMUNITY_CHEST_3,274,2.550
PENNSYLVANIA_AVENUE,248,2.308
SHORT_LINE,225,2.094
CHANCE_3,251,2.336
PARK_PLACE,197,1.833
LUXURY_TAX,227,2.112
BOARDWALK,258,2.401


Trial 5

Space Name,Times Landed On,Percent Landed On (%)
GO,276,2.571
MEDITERRANEAN_AVENUE,238,2.217
COMMUNITY_CHEST_1,209,1.947
BALTIC_AVENUE,230,2.142
INCOME_TAX,248,2.310
READING_RAILROAD,258,2.403
ORIENTAL_AVENUE,220,2.049
CHANCE_1,208,1.937
VERMONT_AVENUE,233,2.170
CONNECTICUT_AVENUE,229,2.133
JAIL,667,6.212
ST_CHARLES_PLACE,244,2.273
ELECTRIC_COMPANY,258,2.403
STATES_AVENUE,255,2.375
VIRGINIA_AVENUE,237,2.207
PENNSYLVANIA_RAILROAD,266,2.477
ST_JAMES_PLACE,296,2.757
COMMUNITY_CHEST_2,302,2.813
TENNESSEE_AVENUE,286,2.664
NEW_YORK_AVENUE,297,2.766
FREE_PARKING,305,2.841
KENTUCKY_AVENUE,294,2.738
CHANCE_2,275,2.561
INDIANA_AVENUE,256,2.384
ILLINOIS_AVENUE,297,2.766
BO_RAILROAD,267,2.487
ATLANTIC_AVENUE,304,2.831
VENTNOR_AVENUE,266,2.477
WATER_WORKS,282,2.626
MARVIN_GARDENS,285,2.654
GO_TO_JAIL,270,2.515
PACIFIC_AVENUE,248,2.310
NORTH_CAROLINA_AVENUE,265,2.468
COMMUNITY_CHEST_3,231,2.151
PENNSYLVANIA_AVENUE,278,2.589
SHORT_LINE,225,2.096
CHANCE_3,225,2.096
PARK_PLACE,205,1.909
LUXURY_TAX,213,1.984
BOARDWALK,289,2.692


Trial 6

Space Name,Times Landed On,Percent Landed On (%)
GO,286,2.652
MEDITERRANEAN_AVENUE,225,2.086
COMMUNITY_CHEST_1,211,1.957
BALTIC_AVENUE,218,2.022
INCOME_TAX,235,2.179
READING_RAILROAD,257,2.383
ORIENTAL_AVENUE,221,2.049
CHANCE_1,213,1.975
VERMONT_AVENUE,238,2.207
CONNECTICUT_AVENUE,217,2.012
JAIL,687,6.371
ST_CHARLES_PLACE,264,2.448
ELECTRIC_COMPANY,273,2.532
STATES_AVENUE,213,1.975
VIRGINIA_AVENUE,260,2.411
PENNSYLVANIA_RAILROAD,297,2.754
ST_JAMES_PLACE,309,2.865
COMMUNITY_CHEST_2,301,2.791
TENNESSEE_AVENUE,298,2.763
NEW_YORK_AVENUE,297,2.754
FREE_PARKING,283,2.624
KENTUCKY_AVENUE,295,2.736
CHANCE_2,298,2.763
INDIANA_AVENUE,261,2.420
ILLINOIS_AVENUE,316,2.930
BO_RAILROAD,289,2.680
ATLANTIC_AVENUE,270,2.504
VENTNOR_AVENUE,240,2.226
WATER_WORKS,305,2.828
MARVIN_GARDENS,235,2.179
GO_TO_JAIL,279,2.587
PACIFIC_AVENUE,237,2.198
NORTH_CAROLINA_AVENUE,271,2.513
COMMUNITY_CHEST_3,276,2.559
PENNSYLVANIA_AVENUE,259,2.402
SHORT_LINE,225,2.086
CHANCE_3,240,2.226
PARK_PLACE,224,2.077
LUXURY_TAX,215,1.994
BOARDWALK,246,2.281


Trial 7

Space Name,Times Landed On,Percent Landed On (%)
GO,262,2.436
MEDITERRANEAN_AVENUE,242,2.250
COMMUNITY_CHEST_1,198,1.841
BALTIC_AVENUE,235,2.185
INCOME_TAX,234,2.176
READING_RAILROAD,263,2.445
ORIENTAL_AVENUE,222,2.064
CHANCE_1,227,2.110
VERMONT_AVENUE,219,2.036
CONNECTICUT_AVENUE,224,2.083
JAIL,663,6.164
ST_CHARLES_PLACE,274,2.547
ELECTRIC_COMPANY,263,2.445
STATES_AVENUE,239,2.222
VIRGINIA_AVENUE,242,2.250
PENNSYLVANIA_RAILROAD,255,2.371
ST_JAMES_PLACE,302,2.808
COMMUNITY_CHEST_2,302,2.808
TENNESSEE_AVENUE,307,2.854
NEW_YORK_AVENUE,304,2.826
FREE_PARKING,285,2.650
KENTUCKY_AVENUE,280,2.603
CHANCE_2,267,2.482
INDIANA_AVENUE,257,2.389
ILLINOIS_AVENUE,328,3.049
BO_RAILROAD,298,2.771
ATLANTIC_AVENUE,283,2.631
VENTNOR_AVENUE,275,2.557
WATER_WORKS,278,2.585
MARVIN_GARDENS,259,2.408
GO_TO_JAIL,288,2.678
PACIFIC_AVENUE,243,2.259
NORTH_CAROLINA_AVENUE,266,2.473
COMMUNITY_CHEST_3,245,2.278
PENNSYLVANIA_AVENUE,269,2.501
SHORT_LINE,251,2.334
CHANCE_3,232,2.157
PARK_PLACE,214,1.990
LUXURY_TAX,215,1.999
BOARDWALK,246,2.287


Trial 8

Space Name,Times Landed On,Percent Landed On (%)
GO,267,2.485
MEDITERRANEAN_AVENUE,226,2.103
COMMUNITY_CHEST_1,217,2.020
BALTIC_AVENUE,219,2.038
INCOME_TAX,239,2.224
READING_RAILROAD,252,2.345
ORIENTAL_AVENUE,239,2.224
CHANCE_1,246,2.290
VERMONT_AVENUE,218,2.029
CONNECTICUT_AVENUE,225,2.094
JAIL,641,5.966
ST_CHARLES_PLACE,262,2.439
ELECTRIC_COMPANY,277,2.578
STATES_AVENUE,231,2.150
VIRGINIA_AVENUE,242,2.252
PENNSYLVANIA_RAILROAD,285,2.653
ST_JAMES_PLACE,288,2.681
COMMUNITY_CHEST_2,321,2.988
TENNESSEE_AVENUE,275,2.560
NEW_YORK_AVENUE,299,2.783
FREE_PARKING,282,2.625
KENTUCKY_AVENUE,271,2.522
CHANCE_2,281,2.615
INDIANA_AVENUE,264,2.457
ILLINOIS_AVENUE,325,3.025
BO_RAILROAD,296,2.755
ATLANTIC_AVENUE,281,2.615
VENTNOR_AVENUE,248,2.308
WATER_WORKS,282,2.625
MARVIN_GARDENS,248,2.308
GO_TO_JAIL,265,2.466
PACIFIC_AVENUE,269,2.504
NORTH_CAROLINA_AVENUE,265,2.466
COMMUNITY_CHEST_3,263,2.448
PENNSYLVANIA_AVENUE,263,2.448
SHORT_LINE,253,2.355
CHANCE_3,221,2.057
PARK_PLACE,207,1.927
LUXURY_TAX,221,2.057
BOARDWALK,270,2.513


Trial 9

Space Name,Times Landed On,Percent Landed On (%)
GO,260,2.422
MEDITERRANEAN_AVENUE,237,2.208
COMMUNITY_CHEST_1,211,1.966
BALTIC_AVENUE,222,2.068
INCOME_TAX,205,1.910
READING_RAILROAD,265,2.469
ORIENTAL_AVENUE,250,2.329
CHANCE_1,208,1.938
VERMONT_AVENUE,199,1.854
CONNECTICUT_AVENUE,218,2.031
JAIL,644,6.000
ST_CHARLES_PLACE,266,2.478
ELECTRIC_COMPANY,261,2.432
STATES_AVENUE,246,2.292
VIRGINIA_AVENUE,257,2.394
PENNSYLVANIA_RAILROAD,253,2.357
ST_JAMES_PLACE,287,2.674
COMMUNITY_CHEST_2,268,2.497
TENNESSEE_AVENUE,308,2.870
NEW_YORK_AVENUE,330,3.075
FREE_PARKING,292,2.721
KENTUCKY_AVENUE,270,2.516
CHANCE_2,270,2.516
INDIANA_AVENUE,260,2.422
ILLINOIS_AVENUE,329,3.065
BO_RAILROAD,311,2.898
ATLANTIC_AVENUE,281,2.618
VENTNOR_AVENUE,273,2.544
WATER_WORKS,300,2.795
MARVIN_GARDENS,245,2.283
GO_TO_JAIL,262,2.441
PACIFIC_AVENUE,292,2.721
NORTH_CAROLINA_AVENUE,254,2.367
COMMUNITY_CHEST_3,255,2.376
PENNSYLVANIA_AVENUE,256,2.385
SHORT_LINE,227,2.115
CHANCE_3,246,2.292
PARK_PLACE,231,2.152
LUXURY_TAX,236,2.199
BOARDWALK,248,2.311


Trial 10

Space Name,Times Landed On,Percent Landed On (%)
GO,280,2.607
MEDITERRANEAN_AVENUE,211,1.965
COMMUNITY_CHEST_1,225,2.095
BALTIC_AVENUE,239,2.226
INCOME_TAX,241,2.244
READING_RAILROAD,243,2.263
ORIENTAL_AVENUE,263,2.449
CHANCE_1,227,2.114
VERMONT_AVENUE,233,2.170
CONNECTICUT_AVENUE,217,2.021
JAIL,648,6.034
ST_CHARLES_PLACE,243,2.263
ELECTRIC_COMPANY,252,2.347
STATES_AVENUE,272,2.533
VIRGINIA_AVENUE,228,2.123
PENNSYLVANIA_RAILROAD,277,2.579
ST_JAMES_PLACE,273,2.542
COMMUNITY_CHEST_2,305,2.840
TENNESSEE_AVENUE,274,2.551
NEW_YORK_AVENUE,316,2.943
FREE_PARKING,286,2.663
KENTUCKY_AVENUE,270,2.514
CHANCE_2,306,2.849
INDIANA_AVENUE,269,2.505
ILLINOIS_AVENUE,303,2.821
BO_RAILROAD,292,2.719
ATLANTIC_AVENUE,280,2.607
VENTNOR_AVENUE,261,2.430
WATER_WORKS,255,2.375
MARVIN_GARDENS,273,2.542
GO_TO_JAIL,236,2.198
PACIFIC_AVENUE,279,2.598
NORTH_CAROLINA_AVENUE,251,2.337
COMMUNITY_CHEST_3,282,2.626
PENNSYLVANIA_AVENUE,255,2.375
SHORT_LINE,241,2.244
CHANCE_3,226,2.104
PARK_PLACE,232,2.160
LUXURY_TAX,209,1.946
BOARDWALK,266,2.477


