Strategy B,n = 10000

Trial 1

Space Name,Times Landed On,Percent Landed On (%)
ST_JAMES_PLACE,302,2.7975914775358963
COMMUNITY_CHEST_2,296,2.7420101899027327
TENNESSEE_AVENUE,273,2.5289485873089395
NEW_YORK_AVENUE,309,2.8624363131079202
FREE_PARKING,298,2.7605372857804538
KENTUCKY_AVENUE,280,2.5937934228809634
CHANCE_2,276,2.556739231125521
INDIANA_AVENUE,291,2.69569245020843
ILLINOIS_AVENUE,341,3.158869847151459
BO_RAILROAD,278,2.5752663270032423
ATLANTIC_AVENUE,271,2.510421491431218
VENTNOR_AVENUE,256,2.3714682723483094
WATER_WORKS,306,2.8346456692913384
MARVIN_GARDENS,217,2.010189902732747
GO_TO_JAIL,294,2.7234830940250117
PACIFIC_AVENUE,294,2.7234830940250117
NORTH_CAROLINA_AVENUE,249,2.3066234367762855
COMMUNITY_CHEST_3,296,2.7420101899027327
PENNSYLVANIA_AVENUE,248,2.2973598888374247
SHORT_LINE,237,2.1954608615099582
CHANCE_3,231,2.1398795738767946
PARK_PLACE,183,1.6952292728114868
LUXURY_TAX,209,1.936081519221862
BOARDWALK,249,2.3066234367762855

Trial 5

Space Name,Times Landed On,Percent Landed On (%)
GO,245,2.2782220569090574
MEDITERRANEAN_AVENUE,231,2.1480379393713966
COMMUNITY_CHEST_1,219,2.036451552910545
BALTIC_AVENUE,232,2.157336804909801
INCOME_TAX,235,2.185233401525014
READING_RAILROAD,244,2.2689231913706527
ORIENTAL_AVENUE,231,2.1480379393713966
CHANCE_1,225,2.092244746140971
VERMONT_AVENUE,214,1.9899572252185231
CONNECTICUT_AVENUE,216,2.008554956295332
JAIL,707,6.57429793565185
ST_CHARLES_PLACE,253,2.3526129812162915
ELECTRIC_COMPANY,250,2.3247163846010785
STATES_AVENUE,267,2.482797098753952
VIRGINIA_AVENUE,238,2.213129998140227
PENNSYLVANIA_RAILROAD,261,2.427003905523526
ST_JAMES_PLACE,309,2.8733494513669333
COMMUNITY_CHEST_2,276,2.566486888599591
TENNESSEE_AVENUE,279,2.594383485214804
NEW_YORK_AVENUE,280,2.603682350753208
FREE_PARKING,300,2.789659661521294
KENTUCKY_AVENUE,306,2.84545285475172
CHANCE_2,259,2.408406174446718
INDIANA_AVENUE,272,2.5292914264459734
ILLINOIS_AVENUE,296,2.7524641993676773
BO_RAILROAD,283,2.631578947368421
ATLANTIC_AVENUE,283,2.631578947368421
VENTNOR_AVENUE,270,2.5106936953691648
WATER_WORKS,292,2.7152687372140596
MARVIN_GARDENS,253,2.3526129812162915
GO_TO_JAIL,276,2.566486888599591
PACIFIC_AVENUE,275,2.5571880230611863
NORTH_CAROLINA_AVENUE,271,2.5199925609075695
COMMUNITY_CHEST_3,251,2.3340152501394833
PENNSYLVANIA_AVENUE,251,2.3340152501394833
SHORT_LINE,253,2.3526129812162915
CHANCE_3,211,1.9620606286033107
PARK_PLACE,233,2.1666356704482053
LUXURY_TAX,237,2.2038311326018225
BOARDWALK,270,2.5106936953691648

Trial 6

Space Name,Times Landed On,Percent Landed On (%)
GO,277,2.5660027790643816
MEDITERRANEAN_AVENUE,205,1.8990273274664196
COMMUNITY_CHEST_1,219,2.028716998610468
BALTIC_AVENUE,247,2.288096340898564
INCOME_TAX,206,1.9082908754052803
READING_RAILROAD,252,2.3344140805928673
ORIENTAL_AVENUE,218,2.019453450671607
CHANCE_1,257,2.38073182028717
VERMONT_AVENUE,235,2.176933765632237
CONNECTICUT_AVENUE,239,2.2139879573876793
JAIL,728,6.743862899490505
ST_CHARLES_PLACE,272,2.5196850393700787
ELECTRIC_COMPANY,241,2.232515053265401
STATES_AVENUE,252,2.3344140805928673
