Strategy A,n = 100000

Trial 1

Space Name,Times Landed On,Percent Landed On (%)
ST_CHARLES_PLACE,2768,2.5747400145108177
ELECTRIC_COMPANY,2559,2.3803322605249937
STATES_AVENUE,2364,2.198947035514297
VIRGINIA_AVENUE,2428,2.258478596543449
PENNSYLVANIA_RAILROAD,2832,2.63427157553997
ST_JAMES_PLACE,2690,2.502185924506539
COMMUNITY_CHEST_2,3045,2.8324000520901156
TENNESSEE_AVENUE,2810,2.613807601436199
NEW_YORK_AVENUE,3087,2.871467639015497
FREE_PARKING,2820,2.623109407847004
KENTUCKY_AVENUE,2806,2.610086878871877
CHANCE_2,2798,2.6026454337432328
INDIANA_AVENUE,2693,2.5049764664297807
ILLINOIS_AVENUE,3141,2.9216973936338437
BO_RAILROAD,2819,2.6221792272059234
ATLANTIC_AVENUE,2759,2.5663683887410937
VENTNOR_AVENUE,2669,2.482652131043849
WATER_WORKS,2899,2.696593678492363
MARVIN_GARDENS,2601,2.419399847450375
GO_TO_JAIL,2662,2.4761408665562854
PACIFIC_AVENUE,2652,2.46683906014548
NORTH_CAROLINA_AVENUE,2587,2.406377318475248
COMMUNITY_CHEST_3,2777,2.5831116402805425
PENNSYLVANIA_AVENUE,2432,2.2621993191077707
SHORT_LINE,2443,2.272431306159656
CHANCE_3,2283,2.1236024035867764
PARK_PLACE,2207,2.0529086748646588
LUXURY_TAX,2209,2.0547690361468196
BOARDWALK,2682,2.494744479377895

Trial 5

Space Name,Times Landed On,Percent Landed On (%)
GO,2759,2.5683991025963264
MEDITERRANEAN_AVENUE,2171,2.0210200984909843
COMMUNITY_CHEST_1,2196,2.0442930153321974
BALTIC_AVENUE,2217,2.0638422654788173
INCOME_TAX,2403,2.236992766777446
READING_RAILROAD,2570,2.392455851276752
ORIENTAL_AVENUE,2222,2.0684968488470594
CHANCE_1,2225,2.071289598868005
VERMONT_AVENUE,2342,2.1802068496848848
CONNECTICUT_AVENUE,2236,2.081529682278139
JAIL,6564,6.110537045829028
ST_CHARLES_PLACE,2682,2.496718518725389
ELECTRIC_COMPANY,2630,2.448310851695665
STATES_AVENUE,2393,2.2276836000409603
VIRGINIA_AVENUE,2435,2.2667821003341992
PENNSYLVANIA_RAILROAD,2685,2.4995112687463346
ST_JAMES_PLACE,2792,2.5991193528267282
COMMUNITY_CHEST_2,2921,2.7192076037273907
TENNESSEE_AVENUE,2811,2.616806769626051
NEW_YORK_AVENUE,3149,2.931456605319258
FREE_PARKING,2856,2.658698019940235
KENTUCKY_AVENUE,2869,2.6707999366976662
CHANCE_2,2709,2.5218532689138993
INDIANA_AVENUE,2761,2.5702609359436237
ILLINOIS_AVENUE,3147,2.929594771971961
BO_RAILROAD,2845,2.648457936530101
ATLANTIC_AVENUE,2741,2.5516426024706527
VENTNOR_AVENUE,2773,2.581431936027406
WATER_WORKS,2815,2.620530436320645
MARVIN_GARDENS,2544,2.36825201776189
GO_TO_JAIL,2615,2.434347101590937
PACIFIC_AVENUE,2692,2.5060276854618744
NORTH_CAROLINA_AVENUE,2622,2.440863518306476
COMMUNITY_CHEST_3,2729,2.5404716023868703
PENNSYLVANIA_AVENUE,2483,2.311466100669329
SHORT_LINE,2450,2.2807458504389273
CHANCE_3,2300,2.1411083493916463
PARK_PLACE,2273,2.115973599203135
LUXURY_TAX,2191,2.039638431963955
BOARDWALK,2603,2.423176101507154

Trial 6

Space Name,Times Landed On,Percent Landed On (%)
GO,2707,2.5191237506746824
MEDITERRANEAN_AVENUE,2234,2.078951776508031
COMMUNITY_CHEST_1,2123,1.9756556049805505
BALTIC_AVENUE,2238,2.0826741610675796
INCOME_TAX,2376,2.211096428372015
READING_RAILROAD,2552,2.3748813489921647
ORIENTAL_AVENUE,2185,2.0333525656535576
CHANCE_1,2307,2.1468852947197976
VERMONT_AVENUE,2332,2.170150198216978
CONNECTICUT_AVENUE,2337,2.174803178916414
JAIL,6543,6.088890543282027
ST_CHARLES_PLACE,2705,2.5172625583949078
ELECTRIC_COMPANY,2548,2.371158964432616
STATES_AVENUE,2386,2.220402389770887
VIRGINIA_AVENUE,2411,2.2436672932680675
PENNSYLVANIA_RAILROAD,2765,2.5730983267881404
ST_JAMES_PLACE,2799,2.6047385955443056
COMMUNITY_CHEST_2,2860,2.6615049600774254
TENNESSEE_AVENUE,2927,2.7238549014498687
NEW_YORK_AVENUE,3075,2.8615831301531762
FREE_PARKING,2900,2.698728805672914
KENTUCKY_AVENUE,2773,2.580543095907238
CHANCE_2,2716,2.5274991159336673
INDIANA_AVENUE,2716,2.5274991159336673
ILLINOIS_AVENUE,3242,3.0169926855143405
BO_RAILROAD,2925,2.7219937091700945
ATLANTIC_AVENUE,2667,2.4818999050791937
VENTNOR_AVENUE,2714,2.5256379236538926
WATER_WORKS,2815,2.619628133782501
MARVIN_GARDENS,2602,2.421411155986525
GO_TO_JAIL,2667,2.4818999050791937
PACIFIC_AVENUE,2698,2.5107483854156976
NORTH_CAROLINA_AVENUE,2675,2.4893446741982914
COMMUNITY_CHEST_3,2618,2.4363006942247205
PENNSYLVANIA_AVENUE,2495,2.3218373690185934
SHORT_LINE,2429,2.260418023786037
CHANCE_3,2288,2.1292039680619403
PARK_PLACE,2265,2.1078002568445346
LUXURY_TAX,2154,2.004504085317054
BOARDWALK,2689,2.5023730201567127

Trial 7

Space Name,Times Landed On,Percent Landed On (%)
GO,2745,2.5516606709612653
MEDITERRANEAN_AVENUE,2198,2.043187670226907
COMMUNITY_CHEST_1,2178,2.0245963356479546
BALTIC_AVENUE,2227,2.0701451053663886
INCOME_TAX,2363,2.1965661805032672
READING_RAILROAD,2480,2.305325487790141
ORIENTAL_AVENUE,2246,2.0878068732163935
CHANCE_1,2322,2.158453944616414
VERMONT_AVENUE,2262,2.102679940879556
CONNECTICUT_AVENUE,2289,2.1277782425611425
