Strategy B,n = 1000

Trial 1

Space Name,Times Landed On,Percent Landed On (%)
GO,27,2.5186567164179103
MEDITERRANEAN_AVENUE,24,2.2388059701492535
COMMUNITY_CHEST_1,26,2.425373134328358
BALTIC_AVENUE,19,1.7723880597014925
INCOME_TAX,19,1.7723880597014925
READING_RAILROAD,29,2.7052238805970146
ORIENTAL_AVENUE,29,2.7052238805970146
CHANCE_1,16,1.4925373134328357
VERMONT_AVENUE,23,2.1455223880597014
CONNECTICUT_AVENUE,26,2.425373134328358
JAIL,65,6.063432835820896
ST_CHARLES_PLACE,23,2.1455223880597014
ELECTRIC_COMPANY,18,1.6791044776119404
STATES_AVENUE,29,2.7052238805970146
VIRGINIA_AVENUE,18,1.6791044776119404
PENNSYLVANIA_RAILROAD,38,3.544776119402985
ST_JAMES_PLACE,27,2.5186567164179103
COMMUNITY_CHEST_2,28,2.6119402985074625
TENNESSEE_AVENUE,34,3.171641791044776
NEW_YORK_AVENUE,18,1.6791044776119404
FREE_PARKING,33,3.078358208955224
KENTUCKY_AVENUE,31,2.8917910447761193
CHANCE_2,22,2.0522388059701493
INDIANA_AVENUE,31,2.8917910447761193
ILLINOIS_AVENUE,32,2.9850746268656714
BO_RAILROAD,27,2.5186567164179103
ATLANTIC_AVENUE,22,2.0522388059701493
VENTNOR_AVENUE,27,2.5186567164179103
WATER_WORKS,36,3.3582089552238807
MARVIN_GARDENS,23,2.1455223880597014
GO_TO_JAIL,23,2.1455223880597014
PACIFIC_AVENUE,26,2.425373134328358
NORTH_CAROLINA_AVENUE,35,3.264925373134328
COMMUNITY_CHEST_3,32,2.9850746268656714
PENNSYLVANIA_AVENUE,27,2.5186567164179103
SHORT_LINE,19,1.7723880597014925
CHANCE_3,34,3.171641791044776
PARK_PLACE,17,1.585820895522388
LUXURY_TAX,18,1.6791044776119404
BOARDWALK,21,1.9589552238805972

Trial 2

Space Name,Times Landed On,Percent Landed On (%)
GO,27,2.470265324794145
MEDITERRANEAN_AVENUE,19,1.738334858188472
COMMUNITY_CHEST_1,24,2.1957913998170175
BALTIC_AVENUE,20,1.8298261665141813
INCOME_TAX,12,1.0978956999085088
READING_RAILROAD,28,2.5617566331198534
ORIENTAL_AVENUE,27,2.470265324794145
CHANCE_1,23,2.104300091491308
VERMONT_AVENUE,21,1.9213174748398902
CONNECTICUT_AVENUE,18,1.646843549862763
JAIL,85,7.77676120768527
ST_CHARLES_PLACE,23,2.104300091491308
ELECTRIC_COMPANY,30,2.7447392497712717
STATES_AVENUE,25,2.2872827081427265
VIRGINIA_AVENUE,27,2.470265324794145
PENNSYLVANIA_RAILROAD,17,1.555352241537054
ST_JAMES_PLACE,27,2.470265324794145
COMMUNITY_CHEST_2,30,2.7447392497712717
TENNESSEE_AVENUE,37,3.385178408051235
NEW_YORK_AVENUE,30,2.7447392497712717
FREE_PARKING,29,2.6532479414455628
KENTUCKY_AVENUE,29,2.6532479414455628
CHANCE_2,23,2.104300091491308
INDIANA_AVENUE,35,3.2021957913998174
ILLINOIS_AVENUE,32,2.92772186642269
BO_RAILROAD,25,2.2872827081427265
ATLANTIC_AVENUE,37,3.385178408051235
VENTNOR_AVENUE,28,2.5617566331198534
WATER_WORKS,25,2.2872827081427265
MARVIN_GARDENS,25,2.2872827081427265
GO_TO_JAIL,41,3.751143641354071
PACIFIC_AVENUE,25,2.2872827081427265
NORTH_CAROLINA_AVENUE,31,2.8362305580969807
COMMUNITY_CHEST_3,27,2.470265324794145
PENNSYLVANIA_AVENUE,22,2.012808783165599
SHORT_LINE,22,2.012808783165599
CHANCE_3,24,2.1957913998170175
PARK_PLACE,21,1.9213174748398902
LUXURY_TAX,17,1.555352241537054
BOARDWALK,25,2.2872827081427265

Trial 3

Space Name,Times Landed On,Percent Landed On (%)
GO,24,2.2263450834879404
MEDITERRANEAN_AVENUE,16,1.4842300556586272
COMMUNITY_CHEST_1,28,2.5974025974025974
BALTIC_AVENUE,23,2.1335807050092765
INCOME_TAX,19,1.7625231910946195
READING_RAILROAD,26,2.411873840445269
ORIENTAL_AVENUE,21,1.948051948051948
CHANCE_1,33,3.061224489795918
VERMONT_AVENUE,22,2.0408163265306123
CONNECTICUT_AVENUE,19,1.7625231910946195
JAIL,66,6.122448979591836
ST_CHARLES_PLACE,20,1.855287569573284
ELECTRIC_COMPANY,29,2.6901669758812616
STATES_AVENUE,30,2.782931354359926
VIRGINIA_AVENUE,28,2.5974025974025974
PENNSYLVANIA_RAILROAD,24,2.2263450834879404
ST_JAMES_PLACE,26,2.411873840445269
COMMUNITY_CHEST_2,32,2.9684601113172544
TENNESSEE_AVENUE,28,2.5974025974025974
NEW_YORK_AVENUE,30,2.782931354359926
FREE_PARKING,30,2.782931354359926
KENTUCKY_AVENUE,29,2.6901669758812616
CHANCE_2,23,2.1335807050092765
INDIANA_AVENUE,19,1.7625231910946195
ILLINOIS_AVENUE,26,2.411873840445269
BO_RAILROAD,32,2.9684601113172544
ATLANTIC_AVENUE,31,2.87569573283859
VENTNOR_AVENUE,38,3.525046382189239
WATER_WORKS,26,2.411873840445269
MARVIN_GARDENS,27,2.504638218923933
GO_TO_JAIL,23,2.1335807050092765
PACIFIC_AVENUE,21,1.948051948051948
NORTH_CAROLINA_AVENUE,18,1.6697588126159555
COMMUNITY_CHEST_3,34,3.153988868274583
PENNSYLVANIA_AVENUE,21,1.948051948051948
SHORT_LINE,38,3.525046382189239
CHANCE_3,26,2.411873840445269
PARK_PLACE,21,1.948051948051948
LUXURY_TAX,21,1.948051948051948
BOARDWALK,30,2.782931354359926

Trial 4

Space Name,Times Landed On,Percent Landed On (%)
GO,27,2.5023169601482853
MEDITERRANEAN_AVENUE,21,1.9462465245597778
COMMUNITY_CHEST_1,23,2.131603336422614
BALTIC_AVENUE,21,1.9462465245597778
INCOME_TAX,25,2.3169601482854496
READING_RAILROAD,29,2.6876737720111215
ORIENTAL_AVENUE,21,1.9462465245597778
CHANCE_1,24,2.2242817423540315
VERMONT_AVENUE,26,2.4096385542168677
CONNECTICUT_AVENUE,15,1.3901760889712698
JAIL,71,6.580166821130677
ST_CHARLES_PLACE,24,2.2242817423540315
ELECTRIC_COMPANY,31,2.873030583873957
STATES_AVENUE,21,1.9462465245597778
VIRGINIA_AVENUE,22,2.0389249304911954
PENNSYLVANIA_RAILROAD,31,2.873030583873957
ST_JAMES_PLACE,29,2.6876737720111215
COMMUNITY_CHEST_2,29,2.6876737720111215
TENNESSEE_AVENUE,27,2.5023169601482853
NEW_YORK_AVENUE,29,2.6876737720111215
FREE_PARKING,37,3.429101019462465
KENTUCKY_AVENUE,25,2.3169601482854496
CHANCE_2,23,2.131603336422614
INDIANA_AVENUE,29,2.6876737720111215
ILLINOIS_AVENUE,26,2.4096385542168677
BO_RAILROAD,28,2.5949953660797034
ATLANTIC_AVENUE,28,2.5949953660797034
VENTNOR_AVENUE,32,2.9657089898053752
WATER_WORKS,23,2.131603336422614
MARVIN_GARDENS,36,3.3364226135310475
GO_TO_JAIL,28,2.5949953660797034
PACIFIC_AVENUE,26,2.4096385542168677
NORTH_CAROLINA_AVENUE,23,2.131603336422614
COMMUNITY_CHEST_3,19,1.7608897126969416
PENNSYLVANIA_AVENUE,26,2.4096385542168677
SHORT_LINE,27,2.5023169601482853
CHANCE_3,27,2.5023169601482853
PARK_PLACE,25,2.3169601482854496
LUXURY_TAX,18,1.6682113067655238
BOARDWALK,27,2.5023169601482853

Trial 5

Space Name,Times Landed On,Percent Landed On (%)
GO,36,3.3488372093023258
MEDITERRANEAN_AVENUE,24,2.2325581395348837
COMMUNITY_CHEST_1,16,1.4883720930232558
BALTIC_AVENUE,21,1.9534883720930232
INCOME_TAX,19,1.7674418604651163
READING_RAILROAD,33,3.0697674418604652
ORIENTAL_AVENUE,19,1.7674418604651163
CHANCE_1,24,2.2325581395348837
VERMONT_AVENUE,23,2.1395348837209305
CONNECTICUT_AVENUE,23,2.1395348837209305
