Strategy A,n = 10000

Trial 1

Space Name,Times Landed On,Percent Landed On (%)
GO,276,2.5624361712004458
MEDITERRANEAN_AVENUE,212,1.9682480735307772
COMMUNITY_CHEST_1,227,2.1075109089221056
BALTIC_AVENUE,234,2.1725002321047255
INCOME_TAX,232,2.1539318540525483
READING_RAILROAD,274,2.5438677931482685
ORIENTAL_AVENUE,197,1.8289852381394485
CHANCE_1,207,1.9218271284003343
VERMONT_AVENUE,237,2.2003527991829914
CONNECTICUT_AVENUE,217,2.01466901866122
JAIL,668,6.201838269427165
ST_CHARLES_PLACE,255,2.3674682016525854
ELECTRIC_COMPANY,251,2.3303314455482314
STATES_AVENUE,251,2.3303314455482314
VIRGINIA_AVENUE,260,2.4138891467830286
PENNSYLVANIA_RAILROAD,274,2.5438677931482685
ST_JAMES_PLACE,272,2.5252994150960917
COMMUNITY_CHEST_2,276,2.5624361712004458
TENNESSEE_AVENUE,295,2.7388357626961284
NEW_YORK_AVENUE,320,2.970940488348343
FREE_PARKING,309,2.8688144090613688
KENTUCKY_AVENUE,293,2.720267384643951
CHANCE_2,299,2.775972518800483
INDIANA_AVENUE,243,2.2560579333395228
ILLINOIS_AVENUE,287,2.66456225048742
BO_RAILROAD,291,2.7016990065917743
ATLANTIC_AVENUE,274,2.5438677931482685
VENTNOR_AVENUE,299,2.775972518800483
WATER_WORKS,271,2.516015226070003
MARVIN_GARDENS,286,2.655278061461331
GO_TO_JAIL,265,2.4603100919134713
PACIFIC_AVENUE,251,2.3303314455482314
NORTH_CAROLINA_AVENUE,260,2.4138891467830286
COMMUNITY_CHEST_3,284,2.6367096834091543
PENNSYLVANIA_AVENUE,235,2.181784421130814
SHORT_LINE,238,2.20963698820908
CHANCE_3,247,2.2931946894438773
PARK_PLACE,209,1.9403955064525116
LUXURY_TAX,202,1.8754061832698912
BOARDWALK,293,2.720267384643951

Trial 2

Space Name,Times Landed On,Percent Landed On (%)
GO,293,2.719762368885176
MEDITERRANEAN_AVENUE,202,1.8750580154088925
COMMUNITY_CHEST_1,208,1.9307528079457903
BALTIC_AVENUE,224,2.079272254710851
INCOME_TAX,231,2.144249512670565
READING_RAILROAD,262,2.4320059407778705
ORIENTAL_AVENUE,221,2.0514248584424024
CHANCE_1,249,2.311333890281259
VERMONT_AVENUE,217,2.014294996751137
CONNECTICUT_AVENUE,229,2.125684581824933
JAIL,708,6.57198551935394
ST_CHARLES_PLACE,283,2.6269377146570125
ELECTRIC_COMPANY,261,2.4227234753550544
STATES_AVENUE,215,1.9957300659055044
VIRGINIA_AVENUE,223,2.0699897892880346
PENNSYLVANIA_RAILROAD,289,2.6826325071939108
ST_JAMES_PLACE,278,2.5805253875429313
COMMUNITY_CHEST_2,273,2.53411306042885
TENNESSEE_AVENUE,291,2.701197438039543
NEW_YORK_AVENUE,308,2.8589993502274202
FREE_PARKING,294,2.729044834307992
KENTUCKY_AVENUE,302,2.8033045576905224
CHANCE_2,277,2.571242922120115
INDIANA_AVENUE,267,2.4784182678919517
ILLINOIS_AVENUE,318,2.9518240044555832
BO_RAILROAD,300,2.78473962684489
ATLANTIC_AVENUE,248,2.3020514248584423
VENTNOR_AVENUE,281,2.6083727838113804
WATER_WORKS,309,2.8682818156502368
MARVIN_GARDENS,230,2.134967047247749
GO_TO_JAIL,268,2.4877007333147683
PACIFIC_AVENUE,278,2.5805253875429313
NORTH_CAROLINA_AVENUE,245,2.2742040285899936
COMMUNITY_CHEST_3,264,2.450570871623503
PENNSYLVANIA_AVENUE,238,2.2092267706302793
SHORT_LINE,267,2.4784182678919517
CHANCE_3,212,1.9678826696370555
PARK_PLACE,221,2.0514248584424024
LUXURY_TAX,212,1.9678826696370555
BOARDWALK,277,2.571242922120115

Trial 3

Space Name,Times Landed On,Percent Landed On (%)
GO,279,2.5999440872239306
MEDITERRANEAN_AVENUE,228,2.12468549063461
COMMUNITY_CHEST_1,215,2.0035411424843907
BALTIC_AVENUE,225,2.096729102599944
INCOME_TAX,223,2.0780915105768334
READING_RAILROAD,256,2.385611778958159
ORIENTAL_AVENUE,214,1.994222346472836
CHANCE_1,225,2.096729102599944
VERMONT_AVENUE,268,2.4974373310968225
CONNECTICUT_AVENUE,217,2.0221787345075013
JAIL,618,5.759015935141179
ST_CHARLES_PLACE,253,2.3576553909234925
ELECTRIC_COMPANY,249,2.3203802068772714
STATES_AVENUE,271,2.525393719131488
VIRGINIA_AVENUE,238,2.217873450750163
PENNSYLVANIA_RAILROAD,273,2.5440313111545985
ST_JAMES_PLACE,288,2.6838132513279285
COMMUNITY_CHEST_2,311,2.8981455595937002
TENNESSEE_AVENUE,282,2.627900475258597
NEW_YORK_AVENUE,307,2.860870375547479
FREE_PARKING,269,2.5067561271083774
KENTUCKY_AVENUE,255,2.376292982946603
CHANCE_2,281,2.618581679247041
INDIANA_AVENUE,267,2.488118535085267
ILLINOIS_AVENUE,334,3.1124778678594724
BO_RAILROAD,274,2.553350107166154
ATLANTIC_AVENUE,296,2.758363619420371
VENTNOR_AVENUE,292,2.7210884353741496
WATER_WORKS,277,2.58130649520082
MARVIN_GARDENS,251,2.339017798900382
GO_TO_JAIL,243,2.2644674308079393
PACIFIC_AVENUE,296,2.758363619420371
NORTH_CAROLINA_AVENUE,254,2.3669741869350482
COMMUNITY_CHEST_3,241,2.245829838784829
PENNSYLVANIA_AVENUE,271,2.525393719131488
SHORT_LINE,271,2.525393719131488
